"id","version","set_num"
21877,1,"5005249-1"
21878,1,"853759-1"
21879,1,"853758-1"
21880,1,"40276-1"
21934,2,"7984-1"
22000,1,"10503-1"
22010,1,"5004911-1"
22011,1,"30609-1"
22043,1,"30425-1"
22044,1,"561706-1"
22047,1,"891727-1"
22064,1,"911831-1"
22070,2,"21310-1"
22176,1,"30610-1"
22222,1,"21313-1"
22260,1,"30323-1"
22265,1,"2828-1"
22267,1,"4977-1"
22268,1,"5597-1"
22305,1,"55555-1"
22313,2,"60106-1"
22401,1,"10745-1"
22404,2,"4181-1"
22405,2,"4193-1"
22406,2,"4194-1"
22415,1,"271623-1"
22513,2,"7900-1"
22515,1,"COWT-2"
22523,1,"5004931-1"
22525,1,"852911-1"
22545,1,"2000425-1"
22605,1,"5004933-1"
22641,2,"8961-1"
22660,2,"8060-1"
22664,1,"4960-1"
22683,2,"5973-1"
22687,1,"40308-1"
22689,1,"5005233-1"
22690,1,"4000028-1"
22691,1,"4000029-1"
22725,1,"4000030-1"
22740,2,"7914-1"
22741,2,"8015-1"
22742,2,"7748-1"
22743,2,"10181-1"
22761,1,"40271-1"
22770,2,"41075-1"
22791,1,"5554-1"
22792,1,"951701-1"
22793,1,"951703-1"
22796,2,"7287-1"
22829,2,"7994-1"
22833,1,"75888-1"
22834,1,"75884-1"
22837,1,"75885-1"
22838,1,"75886-1"
22839,1,"75887-1"
22840,1,"75889-1"
22851,2,"6240-1"
22935,1,"951704-1"
23040,1,"30499-1"
23041,1,"10758-1"
23048,1,"951805-1"
23049,1,"951702-1"
23050,1,"30359-1"
23051,2,"6890-1"
23052,1,"40302-1"
23053,1,"853568-1"
23054,1,"30526-1"
23055,1,"30532-1"
23056,1,"30541-1"
23057,1,"40298-1"
23058,1,"40301-1"
23059,1,"75928-1"
23078,1,"75212-1"
23079,1,"40277-1"
23089,1,"76108-1"
23118,1,"4000022-1"
23137,1,"75954-1"
23140,1,"4976-1"
23143,1,"241701-1"
23145,1,"561801-1"
23159,1,"76105-1"
23160,1,"76101-1"
23161,1,"76102-1"
23162,1,"76103-1"
23163,1,"76104-1"
23164,1,"76107-1"
23176,1,"10854-1"
23178,1,"10870-1"
23209,1,"40389-1"
23210,1,"40296-1"
23211,1,"40295-1"
23212,1,"41597-1"
23213,1,"71021-0"
23214,1,"71021-1"
23215,1,"71021-2"
23216,1,"71021-3"
23217,1,"71021-4"
23218,1,"71021-5"
23219,1,"71021-6"
23220,1,"71021-7"
23221,1,"71021-8"
23222,1,"71021-9"
23223,1,"71021-10"
23224,1,"71021-11"
23225,1,"71021-12"
23226,1,"71021-13"
23227,1,"71021-14"
23228,1,"71021-15"
23229,1,"71021-16"
23230,1,"71021-17"
23231,1,"71021-18"
23232,1,"71021-19"
23233,1,"75206-1"
23247,1,"75926-1"
23284,2,"8759-1"
23285,2,"8758-1"
23286,2,"8757-1"
23309,1,"911832-1"
23314,1,"2705-1"
23317,2,"7968-1"
23334,1,"45023-1"
23335,2,"3932-1"
23350,1,"75927-1"
23351,1,"75929-1"
23352,1,"75930-1"
23353,1,"10756-1"
23356,1,"10757-1"
23357,1,"30525-1"
23359,1,"853774-1"
23360,1,"853775-1"
23361,1,"853776-1"
23362,1,"853777-1"
23363,1,"853778-1"
23364,1,"5005230-1"
23365,1,"5005231-1"
23366,1,"5005236-1"
23367,1,"CANDYBOX-1"
23368,1,"271824-1"
23369,1,"891833-1"
23385,1,"66557"
23388,1,"471701-1"
23410,2,"5510-1"
23411,2,"6677-1"
23461,1,"891609-1"
23464,1,"891721-1"
23466,1,"5002147-1"
23478,1,"891726-1"
23480,1,"891722-1"
23481,1,"891723-1"
23483,1,"891724-1"
23484,1,"891728-1"
23486,1,"891729-1"
23514,1,"891730-1"
23520,1,"891731-1"
23523,1,"891732-1"
23543,1,"271713-1"
23544,1,"271716-1"
23545,1,"271718-1"
23573,1,"McDR2"
23583,1,"11913-1"
23596,1,"9781338055603-1"
23655,2,"4478-1"
23656,2,"4478-2"
23668,2,"7746-1"
23669,2,"5893-1"
23670,2,"10186-1"
23671,2,"7249-1"
23672,2,"8043-1"
23673,1,"911833-1"
23688,1,"10761-1"
23689,1,"10760-1"
23691,1,"75932-1"
23692,1,"75931-1"
23718,1,"5004920-1"
23730,2,"6260-1"
23731,2,"8088-1"
23755,1,"41614-1"
23768,1,"40278-1"
23778,2,"5867-1"
23805,2,"42043-1"
23843,1,"41608-1"
23844,1,"41609-1"
23858,1,"21314-1"
23866,2,"60047-1"
23869,1,"4000026-1"
23891,2,"6939-1"
23892,2,"8672-1"
23910,1,"4002017-1"
23928,1,"40173-1"
23929,2,"951805-1"
23994,1,"561804-1"
24010,1,"41604-1"
24011,1,"41606-1"
24012,1,"41607-1"
24013,1,"41605-1"
24049,1,"75181-1"
24050,1,"5497-1"
24056,1,"2736-1"
24058,1,"2737-1"
24061,1,"2738-1"
24069,1,"853570-1"
24077,1,"40279-1"
24083,1,"5005358-1"
24096,1,"41613-1"
24143,1,"5002948-1"
24148,1,"75933-1"
24149,2,"354-1"
24175,1,"75210-1"
24176,1,"75207-1"
24177,1,"75209-1"
24178,1,"75211-1"
24179,1,"75535-1"
24180,1,"75536-1"
24197,1,"700.3-1"
24207,1,"test-1"
24209,1,"41611-1"
24212,1,"700.2-1"
24213,1,"700.1-1"
24214,2,"700.3-1"
24215,3,"700.3-1"
24228,1,"75208-1"
24229,1,"75537-1"
24230,2,"700.1.1-1"
24231,3,"700.1.1-1"
24232,4,"700.1.1-1"
24233,5,"700.1.1-1"
24234,2,"700.1.2-1"
24235,3,"700.1.2-1"
24236,4,"700.1.2-1"
24237,5,"700.1.2-1"
24238,2,"700.B.3-1"
24239,3,"700.B.3-1"
24240,2,"700.B.2-1"
24241,3,"700.B.2-1"
24242,2,"700.B.1-1"
24243,3,"700.B.1-1"
24244,2,"700.B.4-1"
24245,3,"700.B.4-1"
24293,1,"41610-1"
24316,2,"8285-1"
24317,2,"8016-1"
24318,2,"8959-1"
24319,1,"2000447-1"
24326,1,"41341-1"
24327,1,"41342-1"
24328,1,"41344-1"
24329,1,"41346-1"
24330,1,"41348-1"
24331,1,"41351-1"
24332,1,"41352-1"
24333,1,"41347-1"
24334,1,"41349-1"
24336,2,"8960-1"
24337,1,"10759-1"
24345,1,"5005376-1"
24351,1,"60196-1"
24357,1,"41345-1"
24364,2,"6697-1"
24365,1,"2000451-1"
24369,1,"41451-1"
24370,1,"41452-1"
24371,1,"41453-1"
24372,1,"41454-1"
24373,1,"41455-1"
24374,1,"70657-1"
24375,2,"8084-1"
24377,1,"461-1"
24379,1,"459-1W"
24380,1,"459-1R"
24382,1,"460-2W"
24383,1,"460-2R"
24407,1,"3772-1"
24424,1,"215-3"
24425,1,"215-2R"
24426,1,"215-2W"
24427,1,"215-2B"
24428,1,"215-2Y"
24429,1,"215-3R"
24430,1,"215-3W"
24431,1,"215-3B"
24432,1,"215-3Y"
24433,1,"215-3Bk"
24434,1,"215-4"
24441,1,"3030-1"
24444,1,"2221-1"
24445,1,"9155-1"
24446,1,"2983-1"
24447,1,"2975-1"
24448,1,"2976-1"
24449,1,"2977-1"
24450,1,"2979-1"
24451,1,"2984-1"
24452,1,"2985-1"
24453,1,"2987-1"
24454,1,"2988-1"
24455,1,"2989-1"
24456,1,"5947-1"
24457,1,"2991-1"
24459,1,"2990-1"
24472,1,"2993-1"
24473,1,"3271-1"
24474,1,"3274-1"
24475,1,"3273-1"
24476,1,"3272-1"
24497,1,"3281-1"
24498,1,"3292-1"
24499,1,"3289-1"
24500,1,"3288-1"
24501,1,"3276-1"
24502,1,"3597-1"
24503,1,"3596-1"
24504,1,"3595-1"
24505,1,"3294-1"
24508,1,"3299-1"
24509,1,"3298-1"
24510,1,"3297-1"
24511,1,"3296-1"
24512,1,"3295-1"
24513,1,"3293-1"
24514,1,"3286-1"
24515,1,"3285-1"
24516,1,"3284-1"
24517,1,"3283-1"
24518,1,"3282-1"
24519,1,"3279-1"
24520,1,"3278-1"
24535,1,"5691-1"
24536,1,"3301-1"
24543,2,"7726-1"
24544,2,"7749-1"
24556,1,"7330-1"
24559,1,"2843-1"
24560,1,"2844-1"
24565,1,"911835-1"
24581,1,"40280-1"
24595,1,"315-4"
24601,1,"TRUBATMOBILE-1"
24602,1,"TRUBB8-1"
24603,1,"5816-1"
24607,1,"316-3"
24609,1,"317-3"
24611,1,"319-2"
24618,1,"10762-1"
24619,1,"10763-1"
24620,1,"10764-1"
24621,1,"10869-1"
24623,1,"10879-1"
24624,1,"10880-1"
24625,1,"21041-1"
24626,1,"30325-1"
24627,1,"30381-1"
24628,1,"30382-1"
24629,1,"30615-1"
24630,1,"31077-1"
24631,1,"31078-1"
24632,2,"8914-1"
24633,2,"3859-1"
24634,1,"31083-1"
24635,1,"31084-1"
24636,1,"31085-1"
24637,1,"40188-1"
24638,1,"40272-1"
24639,1,"40281-1"
24640,1,"40288-1"
24641,1,"40291-1"
24642,1,"40304-1"
24643,1,"41156-1"
24644,1,"41157-1"
24645,1,"41195-1"
24646,1,"41196-1"
24647,1,"45807-1"
24648,1,"60190-1"
24649,1,"60191-1"
24650,1,"60192-1"
24651,1,"60193-1"
24652,1,"60194-1"
24653,1,"60195-1"
24654,1,"60200-1"
24663,1,"60202-1"
24664,1,"60204-1"
24665,1,"70645-1"
24666,1,"70646-1"
24667,1,"70647-1"
24668,1,"70650-1"
24669,1,"70651-1"
24670,1,"70652-1"
24671,1,"70653-1"
24672,1,"70654-1"
24673,1,"70655-1"
24674,1,"70658-1"
24675,1,"75951-1"
24676,1,"76109-1"
24677,1,"76110-1"
24678,1,"76111-1"
24679,1,"3850065-1"
24682,2,"7906-1"
24684,1,"PORG-1"
24691,1,"320-3"
24694,1,"322-4"
24695,1,"TRUIRONMAN-1"
24696,1,"001-1"
24697,1,"329-3"
24698,1,"330-4"
24700,1,"951807-1"
24701,1,"002-1"
24702,1,"003-1"
24704,1,"331-2"
24705,1,"332-2"
24706,1,"333-3"
24708,1,"334-2"
24709,1,"891835-1"
24710,1,"335-3"
24717,1,"340-4"
24718,1,"341-3"
24719,1,"342-2"
24720,1,"343-2"
24721,1,"345-3"
24722,2,"76044-1"
24726,1,"1-3"
24727,1,"4-2"
24730,1,"5-2"
24731,1,"285-1"
24732,1,"005-2"
24734,1,"021-1"
24736,1,"041-1"
24737,1,"042-1"
24738,1,"044-2"
24739,1,"050-2"
24740,1,"051-1"
24741,1,"052-1"
24742,1,"053-1"
24743,1,"054-1"
24744,1,"055-1"
24745,1,"057-1"
24748,1,"058-1"
24749,1,"060-1"
24750,1,"060-3"
24751,1,"061-1"
24752,1,"062-1"
24753,1,"063-1"
24754,1,"065-1"
24755,1,"078-1"
24756,1,"080-2"
24770,1,"40177-1"
24784,1,"2253-1"
24803,1,"624210-1"
24805,1,"40297-1"
24807,1,"30322-1"
24815,2,"6851-1"
24816,2,"75101-1"
24817,1,"40296"
24849,1,"30322-2"
24850,1,"30322-3"
24851,1,"30322-4"
24852,1,"30322-5"
24853,1,"41456-1"
24854,1,"30543-1"
24859,1,"7618-1"
24864,1,"5005528-1"
24868,1,"10857-1"
24869,1,"5839-1"
24870,1,"2622-1"
24871,1,"5829-1"
24875,1,"5828-1"
24876,1,"5819-1"
24877,1,"5818-1"
24878,1,"5815-1"
24879,1,"3275-1"
24880,1,"7331-1"
24881,1,"7332-1"
24882,1,"7333-1"
24894,1,"5556-1"
24895,1,"5555-1"
24896,1,"5552-1"
24897,1,"5547-1"
24898,1,"5545-1"
24899,1,"5544-1"
24901,1,"3354-1"
24903,1,"3352-1"
24904,1,"5543-1"
24905,1,"3353-1"
24906,1,"1559-1"
24907,1,"1672-1"
24908,1,"2430-1"
24909,1,"2444-1"
24910,1,"3087-1"
24911,1,"5593-1"
24912,1,"7843-1"
24913,1,"2679-1"
24914,1,"7840-1"
24915,1,"7842-1"
24916,1,"7841-1"
24919,1,"9119-1"
24920,1,"65517-1"
24921,1,"65175-1"
24922,1,"65177-1"
24923,1,"65251-1"
24928,1,"2220-1"
24929,1,"2403-1"
24933,1,"42082-1"
24934,1,"42079-1"
24935,1,"42080-1"
24936,1,"42081-1"
24937,1,"21145-1"
24938,1,"21146-1"
24939,1,"21147-1"
24945,1,"121801-1"
24946,1,"5653-1"
24947,1,"5652-1"
24948,1,"5651-1"
24949,1,"5650-1"
24950,1,"4988-1"
24951,1,"2606-1"
24952,1,"2634-1"
24953,1,"2638-1"
24954,1,"2807-1"
24955,1,"4661-1"
24956,1,"2711-1"
24957,1,"5608-1"
24958,1,"3773-1"
24959,1,"3771-1"
24969,1,"2712-1"
24970,1,"2740-1"
24971,1,"2700-1"
24972,1,"2938-1"
24973,1,"65766-1"
24974,1,"2739-1"
24975,1,"3778-1"
24976,1,"5607-1"
24978,1,"5603-1"
24979,1,"5601-1"
24981,1,"4967-1"
24982,1,"4681-1"
24983,1,"4664-1"
24988,1,"2693-1"
24989,1,"2658-1"
25007,1,"65773-1"
25025,1,"2808-1"
25026,1,"2814-1"
25027,1,"4688-1"
25028,1,"2346-1"
25029,1,"2452-1"
25030,1,"2459-1"
25031,1,"2701-1"
25032,1,"2706-1"
25033,1,"2714-1"
25034,1,"2717-1"
25035,1,"2730-1"
25036,1,"2731-1"
25037,1,"2732-1"
25038,1,"2733-1"
25039,1,"2741-1"
25040,1,"2745-1"
25042,1,"2931-1"
25043,1,"2932-1"
25044,1,"2936-1"
25045,1,"2937-1"
25046,1,"3770-1"
25049,1,"4971-1"
25056,1,"10853-1"
25059,1,"2713-1"
25061,1,"2690-1"
25062,1,"2691-1"
25063,1,"2692-1"
25064,1,"1193-1"
25065,1,"2659-1"
25066,1,"2660-1"
25135,1,"510-3"
25136,1,"512-1"
25137,1,"513-1"
25155,1,"514-1"
25161,1,"40305-1"
25171,1,"5633-1"
25184,1,"5696-1"
25197,1,"4043-1"
25206,1,"42083-1"
25208,1,"10881-1"
25209,1,"10873-1"
25210,1,"853780-1"
25213,1,"4974-1"
25214,1,"5634-1"
25217,2,"6361-1"
25223,1,"70644-1"
25224,1,"70648-1"
25229,1,"853702-1"
25230,2,"41194-1"
25236,1,"TRUSWMF-2"
25241,1,"21042-1"
25242,2,"10261-1"
25255,2,"60010-1"
25265,1,"2955-1"
25277,1,"6136-2"
25278,1,"5604-1"
25289,1,"41617-1"
25290,1,"41618-1"
25291,1,"41623-1"
25303,1,"75956-1"
25304,1,"75953-1"
25305,1,"75955-1"
25306,1,"41615-1"
25307,1,"41616-1"
25308,1,"41621-1"
25371,1,"801-3"
25372,1,"802-3"
25374,1,"803-3"
25375,1,"804-2"
25376,1,"805-2"
25378,1,"806-2"
25379,1,"842-2"
25380,1,"905-1"
25381,1,"223-1"
25382,1,"310-1"
25384,1,"311-5"
25385,1,"347-4"
25386,1,"348-2"
25388,1,"361-3"
25397,2,"42023-1"
25405,1,"853544-1"
25407,1,"40256-1"
25410,1,"7601-1"
25411,1,"271722-1"
25413,1,"MMMB002-1"
25420,1,"MMMB008-1"
25421,1,"MMMB005-1"
25422,1,"MMMB006-1"
25423,1,"MMMB017-1"
25424,1,"MMMB016-1"
25428,1,"MMMB013-1"
25429,1,"MMMB015-1"
25433,1,"41627-1"
25434,1,"41628-1"
25435,1,"41629-1"
25437,1,"5636-1"
25438,1,"10717-1"
25445,1,"102-3"
25446,1,"101-2"
25449,1,"103-2"
25450,1,"107-3"
25451,1,"120-2"
25452,1,"41612-1"
25480,1,"10765-1"
25481,1,"10872-1"
25482,1,"10874-1"
25483,1,"10882-1"
25484,1,"30360-1"
25485,1,"30406-1"
25486,1,"30547-1"
25487,1,"40199-1"
25488,1,"40299-1"
25489,1,"40300-1"
25490,1,"41287-1"
25491,1,"41288-1"
25492,1,"41343-1"
25493,1,"41350-1"
25494,1,"41619-1"
25495,1,"41620-1"
25496,1,"41622-1"
25497,1,"41775-0"
25498,1,"41775-1"
25499,1,"41775-2"
25500,1,"41775-3"
25501,1,"41775-4"
25502,1,"41775-5"
25503,1,"41775-6"
25504,1,"41775-7"
25505,1,"41775-8"
25506,1,"41775-9"
25507,1,"41775-10"
25508,1,"41775-11"
25509,1,"41775-12"
25510,1,"41775-13"
25511,1,"41775-14"
25512,1,"60197-1"
25513,1,"60198-1"
25514,1,"60201-1"
25515,1,"75203-1"
25516,1,"75213-1"
25517,1,"75214-1"
25518,1,"75216-1"
25519,1,"75218-1"
25520,1,"75220-1"
25521,1,"75221-1"
25522,1,"76112-1"
25523,1,"211803-1"
25524,1,"211804-1"
25525,1,"951806-1"
25526,1,"561802-1"
25527,1,"561803-1"
25529,1,"271825-1"
25530,1,"891834-1"
25531,1,"891836-1"
25532,1,"911834-1"
25533,1,"911836-1"
25540,1,"10502-1"
25543,1,"2661-1"
25544,1,"2662-1"
25545,1,"2663-1"
25546,1,"2664-1"
25547,1,"2665-1"
25548,1,"2666-1"
25550,1,"2668-1"
25551,1,"2669-1"
25552,1,"2670-1"
25553,1,"2685-1"
25554,1,"2862-1"
25555,1,"2864-1"
25556,1,"2865-1"
25557,1,"30064-1"
25558,1,"30064-2"
25559,1,"30064-3"
25560,1,"30064-4"
25561,1,"4663-1"
25567,1,"40312-1"
25570,1,"40309-1"
25572,1,"30608-1"
25579,1,"41630-1"
25582,1,"1041-1"
25642,1,"75217-1"
25643,1,"75219-1"
25655,1,"9211-1"
25676,1,"4961-1"
25677,1,"4968-1"
25678,1,"5632-1"
25679,1,"5635-1"
25680,1,"6172-1"
25681,1,"033-1"
25682,1,"6141-1"
25689,1,"5647-1"
25690,1,"4969-1"
25691,1,"TYRANOSAURUS-1"
25693,1,"75952-1"
25694,1,"75950-1"
25699,1,"66264-1"
25700,1,"66332-1"
25701,1,"66361-1"
25702,1,"66429-1"
25703,1,"K3354-1"
25704,1,"K3300-1"
25710,1,"BLUE-1"
25727,1,"4775-1"
25728,1,"4776-1"
25729,1,"4785-1"
25731,1,"4777-1"
25736,1,"40310-1"
25737,1,"40311-1"
25738,1,"40313-1"
25739,1,"853840-1"
25740,1,"853841-1"
25741,1,"853842-1"
25743,1,"41626-1"
25745,1,"4779-1"
25746,1,"4784-1"
25747,1,"4862-1"
25749,1,"4863-1"
25750,1,"4864-1"
25753,1,"7846-1"
25760,1,"5602-1"
25776,1,"76117-1"
25777,1,"5678-1"
25806,2,"5970-1"
25811,1,"21311-1"
25832,2,"850581-1"
25843,1,"2877-1"
25844,1,"2874-1"
25854,2,"6949-1"
25871,1,"5385-1"
25875,1,"60205-1"
25876,1,"60238-1"
25910,1,"40282-1"
25935,1,"40320-1"
25936,1,"4000025-1"
25942,2,"3316-1"
25968,1,"9055-1"
25971,1,"3334-1"
26007,2,"6270-1"
26026,1,"2629-1"
26030,1,"5794-1"
26038,2,"7736-1"
26048,1,"5005250-1"
26073,1,"561806-1"
26077,1,"40314-1"
26095,1,"853571-1"
26100,2,"2735-1"
26110,1,"2786-1"
26111,1,"2785-1"
26112,1,"4689-1"
26113,1,"2942-1"
26114,1,"2818-1"
26115,1,"2815-1"
26116,1,"2789-1"
26118,2,"6950-1"
26124,1,"5005251-1"
26131,1,"GMRacer5"
26132,1,"76115-1"
26139,1,"10262-1"
26155,1,"853676-1"
26167,1,"5695-1"
26168,2,"10531-1"
26179,1,"75512-1"
26185,1,"71019-22"
26188,1,"71020-23"
26201,1,"4979-1"
26202,1,"2680-1"
26203,1,"4975-1"
26204,1,"4973-1"
26206,1,"4972-1"
26207,1,"4965-1"
26211,1,"852998-1"
26220,1,"911838-1"
26232,1,"5004820-1"
26233,1,"1673-1"
26235,1,"2667-1"
26236,1,"66320-1"
26237,1,"66321-1"
26238,1,"66430-1"
26239,1,"4687-1"
26240,1,"4686-1"
26241,1,"4658-1"
26242,1,"3092-1"
26243,1,"30060-1"
26244,1,"30060-2"
26245,1,"30060-3"
26246,1,"30060-4"
26247,1,"30060-5"
26249,1,"2699-1"
26261,1,"2697-1"
26262,1,"2696-1"
26265,1,"2695-1"
26266,1,"2655-1"
26280,1,"4861-1"
26282,1,"4691-1"
26292,1,"4680-1"
26295,1,"2971-1"
26296,1,"2683-1"
26298,1,"2673-1"
26299,1,"2675-1"
26302,1,"2672-1"
26303,1,"2654-1"
26304,1,"2688-1"
26305,1,"2682-1"
26306,1,"66454-1"
26307,1,"66367-1"
26308,1,"66231-1"
26309,1,"66217-1"
26310,1,"10052-1"
26311,1,"3325-1"
26312,1,"3326-1"
26313,1,"3327-1"
26315,1,"3335-1"
26316,1,"75996-1"
26317,1,"75997-1"
26328,1,"3657-1"
26329,1,"3655-1"
26330,1,"3621-1"
26333,1,"3618-1"
26334,1,"3656-1"
26335,1,"3607-1"
26338,2,"9786-1"
26339,2,"9794-1"
26340,1,"71043-1"
26345,1,"3620-1"
26347,1,"3617-1"
26350,1,"3616-1"
26352,1,"3613-1"
26354,1,"028-1"
26355,1,"045-1"
26356,1,"2650-1"
26365,1,"032-1"
26366,1,"911721-1"
26367,1,"2630-1"
26368,1,"041-2"
26370,1,"2643-2"
26371,1,"1026-1"
26372,1,"2648-1"
26375,1,"MYSTERYBOX-3"
26384,2,"5831-1"
26398,1,"1406-1"
26399,1,"1407-1"
26400,1,"1408-1"
26401,1,"1540-1"
26402,1,"1614-1"
26403,1,"2553-1"
26405,1,"2392-1"
26423,1,"45024-1"
26427,1,"45019-1"
26428,1,"2458-1"
26429,1,"2551-1"
26430,1,"2552-1"
26431,1,"2614-1"
26432,1,"2615-1"
26433,1,"2621-2"
26434,1,"2640-1"
26435,1,"3615-2"
26436,1,"5656-1"
26437,1,"66262-1"
26439,1,"5683-1"
26440,1,"2817-1"
26443,1,"2780-1"
26447,1,"2000453-1"
26448,1,"2000444-1"
26449,1,"2000442-1"
26450,1,"45018-1"
26460,1,"21047-1"
26461,2,"8747-1"
26464,1,"5684-1"
26465,1,"5655-1"
26467,1,"5654-1"
26468,1,"5648-1"
26469,1,"5641-1"
26474,1,"5640-1"
26475,1,"5637-1"
26476,1,"5605-1"
26477,1,"5594-1"
26478,1,"534-1"
26480,1,"086-1"
26481,1,"10519-1"
26482,1,"4978-1"
26483,1,"4964-1"
26484,1,"4685-1"
26486,1,"4683-1"
26494,1,"3619-1"
26496,1,"3605-2"
26497,1,"4690-1"
26499,1,"4684-1"
26501,1,"3614-1"
26504,1,"3610-1"
26505,1,"3606-1"
26506,1,"3608-1"
26507,1,"3609-1"
26534,1,"40284-1"
26535,1,"40285-1"
26536,1,"40286-1"
26537,1,"40287-1"
26540,1,"TRUJWGATE-1"
26542,1,"852983-1"
26543,1,"852982-1"
26544,1,"852713-1"
26545,1,"852547-1"
26548,1,"3095-1"
26549,1,"30407-1"
26550,1,"3091-1"
26551,1,"30498-1"
26552,1,"30614-1"
26553,1,"3090-1"
26554,1,"30617-1"
26555,1,"40283-1"
26556,1,"40303-1"
26557,1,"3089-1"
26558,1,"71022-23"
26559,1,"75215-1"
26561,1,"76095-1"
26562,1,"88005-1"
26564,1,"3088-1"
26565,1,"3085-1"
26566,1,"2968-1"
26568,1,"2805-1"
26571,1,"2795-1"
26574,1,"2794-1"
26576,1,"2792-1"
26583,1,"6252770-1"
26584,1,"6252808-1"
26585,1,"6252810-1"
26586,1,"6252811-1"
26587,1,"6252812-1"
26588,1,"2787-1"
26589,1,"2784-1"
26591,1,"2778-1"
26593,1,"2770-1"
26595,1,"2689-1"
26597,1,"2684-1"
26598,1,"2674-1"
26599,1,"2671-1"
26600,1,"2657-1"
26604,1,"2639-1"
26605,1,"2626-1"
26606,1,"2621-1"
26607,1,"10556-1"
26608,1,"2612-1"
26611,1,"2616-1"
26612,1,"2609-1"
26613,1,"2607-1"
26614,1,"2599-1"
26615,1,"1403-1"
26616,1,"1404-1"
26617,1,"1405-1"
26618,1,"9232-1"
26620,1,"41624-1"
26621,1,"41625-1"
26638,1,"1384-1"
26639,1,"3511-1"
26640,1,"3512-1"
26641,1,"3513-1"
26642,1,"3514-1"
26643,1,"3515-1"
26644,1,"3517-1"
26645,1,"3518-1"
26646,1,"3519-1"
26647,1,"4039-1"
26648,1,"5494-1"
26649,1,"5437-1"
26651,1,"1000-1"
26655,1,"9206-1"
26656,1,"1048-1"
26657,1,"1047-1"
26658,1,"9134-1"
26659,1,"9540-1"
26661,1,"9130-1"
26662,1,"9126-1"
26663,1,"9237-1"
26664,1,"9231-1"
26665,1,"9236-1"
26666,1,"9229-1"
26668,1,"9150-1"
26669,1,"9225-1"
26670,1,"9547-1"
26671,1,"9690-1"
26674,1,"1028-1"
26676,1,"1071-1"
26685,1,"45012-1"
26688,1,"1013-1"
26690,1,"45021-1"
26691,1,"4080-1"
26692,1,"4081-1"
26693,1,"4082-1"
26696,1,"71022-1"
26699,1,"71022-2"
26701,1,"71022-3"
26702,1,"71022-4"
26703,1,"71022-5"
26704,1,"71022-6"
26705,1,"71022-7"
26706,1,"71022-8"
26707,1,"71022-9"
26709,1,"71022-10"
26710,1,"71022-11"
26711,1,"71022-12"
26712,1,"71022-13"
26713,1,"71022-14"
26714,1,"71022-15"
26715,1,"71022-16"
26716,1,"71022-17"
26717,1,"71022-18"
26718,1,"71022-19"
26720,1,"71022-20"
26721,1,"71022-21"
26722,1,"71022-22"
26723,1,"71022-0"
26724,1,"71022-24"
26728,1,"911837-1"
26734,1,"3263-1"
26735,1,"3264-1"
26736,1,"3265-1"
26737,1,"4821-1"
26738,1,"4822-1"
26739,1,"4825-1"
26740,1,"4826-1"
26741,1,"1814-1"
26743,1,"2438-1"
26744,1,"2433-1"
26745,1,"2432-1"
26746,1,"2436-1"
26763,1,"2838-1"
26764,1,"2947-1"
26766,1,"2904-1"
26768,1,"2909-1"
26769,1,"2913-1"
26770,1,"2914-1"
26771,1,"2916-1"
26772,1,"2946-1"
26773,1,"2935-1"
26776,1,"2905-1"
26777,1,"2960-1"
26778,1,"2945-1"
26779,1,"2910-1"
26780,1,"2915-1"
26781,1,"2920-1"
26782,1,"4693-1"
26783,1,"4694-1"
26784,1,"2951-1"
26785,1,"2952-1"
26786,1,"2953-1"
26787,1,"2954-1"
26788,1,"2961-1"
26789,1,"1781-1"
26790,1,"2602-1"
26791,1,"2603-1"
26792,1,"2803-1"
26793,1,"2806-1"
26794,1,"5596-1"
26796,1,"5598-1"
26808,1,"1261-1"
26809,1,"2825-1"
26810,1,"2830-1"
26811,1,"2831-1"
26812,1,"2832-1"
26814,1,"2198-1"
26815,1,"2303-1"
26816,1,"2318-1"
26817,1,"2598-1"
26818,1,"3024-1"
26819,1,"1020-1"
26820,1,"1021-1"
26821,1,"1022-1"
26822,1,"1025-1"
26823,1,"1027-1"
26824,1,"1045-1"
26825,1,"1046-1"
26827,1,"10560-1"
26828,1,"10559-1"
26829,1,"40269-1"
26830,1,"40167-1"
26831,1,"4422-1"
26832,1,"45017-1"
26833,1,"6178-1"
26834,1,"6052-1"
26847,1,"5592-1"
26848,1,"9207-1"
26849,1,"2000715-1"
26853,1,"66538-1"
26854,1,"5511-1"
26855,1,"4085-1"
26856,1,"4085-2"
26857,1,"4085-3"
26858,1,"7790-1"
26859,1,"45015-1"
26860,1,"9196-1"
26861,1,"9195-1"
26862,1,"9194-1"
26863,1,"9226-1"
26889,1,"2284-1"
26890,1,"9067-1"
26891,1,"2281-1"
26915,1,"9214-1"
26916,1,"9210-1"
26917,1,"1040-1"
26922,1,"1040-2"
26923,1,"1043-1"
26925,1,"9137-1"
26926,1,"9228-1"
26928,1,"9233-1"
26929,1,"9238-1"
26930,1,"9239-1"
26931,1,"9234-1"
26933,1,"9215-1"
26934,1,"9127-1"
26935,1,"9139-1"
26936,1,"9154-1"
26937,1,"9212-1"
26939,1,"1044-1"
26940,1,"9132-1"
26942,1,"2280-1"
26943,1,"1041-2"
26944,1,"9071-1"
26945,1,"9060-1"
26946,1,"9058-1"
26947,1,"1042-1"
